资源表,资源排序,是否仪表盘主记录,周次,周范围,数据覆盖,solution名称,solution路径,英文名称,中英日URL,匹配路径别名,落地页访问量,独立访客数,会话数,平均停留时长秒,参与率,跳出率,主要流量来源,页面浏览事件_page_view,滚动事件_scroll,用户互动_user_engagement,关键事件_keyEvents,关键事件数_GA_conversions,关键事件转化率,滚动率_scroll_page_view,互动率_user_engagement_page_view,会话关键事件率,CTA状态,表单提交状态,一键加购状态,销售跟进状态,社媒平台数据状态,GA已接入口径,数据状态,官网总访问量,solution页面总访问量,CTA总点击量,表单提交总数,社媒总曝光量,增长最快solution,表单转化率,CTA点击率,解决方案独立访客数,解决方案会话数,GA关键事件总数,GA关键事件转化率,已接入事件口径,数据说明,最新周次,关键事件数(GA conversions),页面浏览事件(page_view),滚动事件(scroll),首次访问(first_visit),会话开始(session_start),用户互动(user_engagement),关键事件(keyEvents),页面访问量,CTA,表单提交(leads),一键加购,销售跟进数,页面->CTA转化率,CTA->表单转化率,访问层_page_view,滚动层_scroll,互动层_user_engagement,GA会话数,滚动率_scroll/page_view,互动率_user_engagement/page_view,关键事件转化率_keyEvents/page_view,会话关键事件率_keyEvents/session_start,GA已接入漏斗事件,缺失埋点说明,周期开始,周期结束,渠道,用户数,浏览量,转化数,转化率,平均会话时长秒,渠道排序,业务判断,建议动作,页面路径,页面标题,平均互动秒,关键事件触发次数,主要事件,页面类型/内容主题,平台,粉丝数,发帖数,曝光/播放,互动数,互动率,点击数,网站会话数,网站用户数,最佳内容类型,适合继续投入,建议UTM渠道参数,备注
03_转化漏斗表,03-0027,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,智能视频分析,/solutions/intelligent-video-analytics,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,36,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,36,0,0,19,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0028,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,室内外定位,/solutions/indoor-outdoor-positioning,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,378,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,378,0,0,183,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0029,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,对话式语音 AI,/solutions/conversational-voice-ai,,,,,,,,,,,,,,107,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,5080,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,5080,0,0,2005,0.00%,0.00%,2.11%,5.34%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0030,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,环境监测,/solutions/environment-monitoring,,,,,,,,,,,,,,1,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,74,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,74,0,0,39,0.00%,0.00%,1.35%,2.56%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0031,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,楼宇能源改造,/solutions/building-energy-retrofit,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,9,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,9,0,0,3,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0032,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,智能畜牧养殖,/solutions/smart-livestock-farming,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0033,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,智慧农业传感,/solutions/smart-agriculture-sensing,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0034,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,校园安全管理,/solutions/campus-safety-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0035,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,应急响应,/solutions/hazard-response,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,9,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,9,0,0,2,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0036,否,,2026-07-13 至 2026-07-19,2026-07-13 至 2026-07-19,楼宇能源管理,/solutions/building-energy-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-13,,,,,,,,9,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,9,0,0,3,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0037,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,语音采集与分析,/solutions/voicecollectionanalysis,,,,,,,,,,,,,,58,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,3696,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,3696,0,0,1437,0.00%,0.00%,1.57%,4.04%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0038,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智能仓储管理,/solutions/smart-warehouse-management,,,,,,,,,,,,,,0,,,,,,,,,,,,有GA事件数据,,,,,,,,,,,,,,,2026-07-20,,,,,,,,6,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,6,3,1,1,50.00%,16.67%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0039,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智能视频分析,/solutions/intelligent-video-analytics,,,,,,,,,,,,,,0,,,,,,,,,,,,有GA事件数据,,,,,,,,,,,,,,,2026-07-20,,,,,,,,20,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,19,5,5,6,26.32%,26.32%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0040,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,室内外定位,/solutions/indoor-outdoor-positioning,,,,,,,,,,,,,,1,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,361,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,361,0,0,158,0.00%,0.00%,0.28%,0.63%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0041,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,对话式语音 AI,/solutions/conversational-voice-ai,,,,,,,,,,,,,,109,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,4164,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,4164,0,0,1591,0.00%,0.00%,2.62%,6.85%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0042,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,环境监测,/solutions/environment-monitoring,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,64,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,64,0,0,36,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0043,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,楼宇能源改造,/solutions/building-energy-retrofit,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0044,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智能畜牧养殖,/solutions/smart-livestock-farming,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0045,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,智慧农业传感,/solutions/smart-agriculture-sensing,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0046,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,校园安全管理,/solutions/campus-safety-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,9,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,9,0,0,2,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0047,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,应急响应,/solutions/hazard-response,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,18,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,18,0,0,7,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03_转化漏斗表,03-0048,否,,2026-07-20 至 2026-07-26,2026-07-20 至 2026-07-26,楼宇能源管理,/solutions/building-energy-management,,,,,,,,,,,,,,0,,,,,,,,,,,,GA4本周未命中该方案页事件,,,,,,,,,,,,,,,2026-07-20,,,,,,,,0,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,GA4未发现可验证加购事件,未接入CRM/销售跟进数据,GA4未发现可验证CTA事件,GA4未发现可验证表单事件,0,0,0,0,0.00%,0.00%,0.00%,0.00%,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,未发现可验证的CTA点击、表单提交、加购、销售跟进事件；这些不能作为真实漏斗字段填数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0001,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,1223,,,5.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,Email,1154,2979,43,3.52%,43.82,1,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0002,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,952,,,8.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,Direct,889,2454,53,5.57%,25.67,2,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0003,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,810,,,11.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,Organic Search,757,1827,36,4.44%,36.73,3,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0004,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,653,,,9.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,Referral,581,1583,53,8.12%,36.44,4,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0005,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,307,,,3.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,Organic Social,295,950,12,3.91%,22.17,5,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0006,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1559,,,22.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,Email,1407,3314,26,1.67%,30.97,1,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0007,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,1019,,,15.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,Organic Search,957,2303,34,3.34%,29.24,2,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0008,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,882,,,9.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,Direct,838,2148,52,5.90%,29.48,3,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0009,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,820,,,10.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,Referral,747,1888,63,7.68%,31.15,4,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0010,否,2026-07-06,2026-07-06 至 2026-07-12,,,,,,,,,426,,,4.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-12,Cross-network,404,1349,13,3.05%,21.51,5,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0011,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,904,,,17.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,Organic Search,835,1904,26,2.88%,28.48,1,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0012,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,760,,,9.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,Direct,728,1854,33,4.34%,31.33,2,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0013,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,750,,,12.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,Referral,677,1791,50,6.67%,27.36,3,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0014,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,501,,,2.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,Cross-network,486,1602,9,1.80%,17.93,4,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0015,否,2026-07-13,2026-07-13 至 2026-07-19,,,,,,,,,286,,,2.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-19,Paid Search,271,785,16,5.59%,29.01,5,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0016,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,798,,,10.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,Organic Search,736,1915,38,4.76%,52.82,1,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0017,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,735,,,6.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,Referral,672,1767,49,6.67%,29.65,2,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0018,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,684,,,9.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,Direct,643,1767,45,6.58%,30.61,3,转化表现较强，可继续放大有效渠道,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0019,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,288,,,2.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,Cross-network,280,903,1,0.35%,19.43,4,关键事件偏弱，需检查页面承接和已配置转化事件,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
04_流量来源渠道,04-0020,否,2026-07-20,2026-07-20 至 2026-07-26,,,,,,,,,237,,,3.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20,2026-07-26,Paid Search,221,683,8,3.38%,37.51,5,转化处于可优化区间，建议做渠道和页面拆解,高转化渠道继续放大；高流量低关键事件渠道优先检查落地页承接和事件配置,,,,,,,,,,,,,,,,,,,
05_解决方案页面与行为,05-0001,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,2911,,94.02%,5.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,2733,7888,151,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/respeaker-clip-wearable-ai-recorder.html,reSpeaker Clip: Open Wearable AI Recorder | Voice AI Agent | AI Note Taker,38.57,151,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
05_解决方案页面与行为,05-0002,否,2026-06-29,2026-06-29 至 2026-07-05,,,,,,,,,1024,,85.06%,14.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-07-05,,945,2195,64,,,,转化表现较强，可继续放大有效渠道,保留高浏览页面；对高跳出或低关键事件页面优化首屏价值、内容结构和内部链接,/Home-Assistant-Voice-p-6998.html,Home Assistant Voice Preview Edition,26.89,64,page_view / scroll / first_visit / session_start / user_engagement / keyEvents,产品页,,,,,,,,,,,,,
